DIFF_ND,DIFF_NF,DIFF_EN,SIZE_LA,SIZE_LD,PURP_FIX,PURP_MR,SKIP_DOC,SKIP_MET,SKIP_COM,SKIP_FRM,SKIP_BLD,LABEL,CM_dashboard_faqs,CM_dashboard_strings,CM_fix,CM_indonesian,CM_nepali,CM_new,CM_request,CM_translations,CM_update,CM_xml
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,1,5,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,1,5,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,1,3,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,1,4,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,1,5,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,1,5,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,1,5,0,0,1,0,0,0,0,0,0.0,0.37826457528631646,0.0,0.7440461368439495,0.0,0.3152654110845504,0.0,0.3183369824792144,0.0,0.32028197497014316
1,1,0.0,1,5,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,1,4,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,3,0.6066666666666667,25,5,0,0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,2,0.38781163434903054,14,5,1,0,1,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.0,11,6,0,0,1,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,3,0.41454503657605435,348,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,3,0.41454503657605435,348,1,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.3590954948452761,0.8599860163019993,0.36259409447320556,0.0,0.0
2,3,0.475206611570248,5,17,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.0,7,9,1,0,1,0,0,0,0,0,0.0,0.0,0.6513527838565346,0.0,0.0,0.0,0.758775033170137,0.0,0.0,0.0
9,15,0.8587722778320312,367,145,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,0.46717971933001357,27,20,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,1,0.0,5,2,0,0,1,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,8,0.7980619291601694,73,195,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.0,3,3,0,0,1,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,11,0.790204081632653,17,53,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,6,0.44313333333333327,184,116,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,5,0.7070854638422206,17,20,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,3,0.6419753086419753,10,8,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,0.2945430637738331,19,20,0,0,1,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,0.47165532879818595,179,325,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6,10,0.8298964733608282,212,115,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.0,2,2,0,0,1,0,0,0,0,0,0.5328618192432286,0.0,0.0,0.6801503857343358,0.0,0.2881916595486919,0.0,0.29099945649224274,0.0,0.29277742069022505
1,1,0.0,4,4,0,0,1,0,0,0,0,0,0.5328618192432286,0.0,0.0,0.6801503857343358,0.0,0.2881916595486919,0.0,0.29099945649224274,0.0,0.29277742069022505
1,1,0.0,5,0,0,0,1,0,0,0,0,0,0.0,0.37826457528631646,0.0,0.7440461368439495,0.0,0.3152654110845504,0.0,0.3183369824792144,0.0,0.32028197497014316
1,1,0.0,3,0,0,0,1,0,0,0,0,0,0.0,0.37826457528631646,0.0,0.7440461368439495,0.0,0.3152654110845504,0.0,0.3183369824792144,0.0,0.32028197497014316
1,1,0.0,8,0,0,0,1,0,0,0,0,0,0.0,0.37826457528631646,0.0,0.7440461368439495,0.0,0.3152654110845504,0.0,0.3183369824792144,0.0,0.32028197497014316
1,1,0.0,11,0,0,0,1,0,0,0,0,0,0.0,0.37826457528631646,0.0,0.7440461368439495,0.0,0.3152654110845504,0.0,0.3183369824792144,0.0,0.32028197497014316
1,1,0.0,11,1,0,0,1,0,0,0,0,0,0.0,0.37826457528631646,0.0,0.7440461368439495,0.0,0.3152654110845504,0.0,0.3183369824792144,0.0,0.32028197497014316
1,1,0.0,11,0,0,0,1,0,0,0,0,0,0.0,0.37826457528631646,0.0,0.7440461368439495,0.0,0.3152654110845504,0.0,0.3183369824792144,0.0,0.32028197497014316
1,1,0.0,5,0,0,0,1,0,0,0,0,0,0.0,0.37826457528631646,0.0,0.7440461368439495,0.0,0.3152654110845504,0.0,0.3183369824792144,0.0,0.32028197497014316
1,1,0.0,5,0,0,0,1,0,0,0,0,0,0.0,0.37826457528631646,0.0,0.7440461368439495,0.0,0.3152654110845504,0.0,0.3183369824792144,0.0,0.32028197497014316
1,1,0.0,5,0,0,0,1,0,0,0,0,0,0.0,0.37826457528631646,0.0,0.7440461368439495,0.0,0.3152654110845504,0.0,0.3183369824792144,0.0,0.32028197497014316
1,1,0.0,10,0,0,0,1,0,0,0,0,0,0.0,0.37826457528631646,0.0,0.7440461368439495,0.0,0.3152654110845504,0.0,0.3183369824792144,0.0,0.32028197497014316
1,1,0.0,18,0,0,0,1,0,0,0,0,0,0.0,0.37826457528631646,0.0,0.7440461368439495,0.0,0.3152654110845504,0.0,0.3183369824792144,0.0,0.32028197497014316
1,1,0.0,9,0,0,0,1,0,0,0,0,0,0.0,0.37826457528631646,0.0,0.7440461368439495,0.0,0.3152654110845504,0.0,0.3183369824792144,0.0,0.32028197497014316
1,1,0.0,7,1,0,0,1,0,0,0,0,0,0.0,0.37826457528631646,0.0,0.7440461368439495,0.0,0.3152654110845504,0.0,0.3183369824792144,0.0,0.32028197497014316
1,1,0.0,8,0,0,0,1,0,0,0,0,0,0.0,0.37826457528631646,0.0,0.7440461368439495,0.0,0.3152654110845504,0.0,0.3183369824792144,0.0,0.32028197497014316
1,1,0.0,13,0,0,0,1,0,0,0,0,0,0.0,0.37826457528631646,0.0,0.7440461368439495,0.0,0.3152654110845504,0.0,0.3183369824792144,0.0,0.32028197497014316
1,1,0.0,10,0,0,0,1,0,0,0,0,0,0.0,0.37826457528631646,0.0,0.7440461368439495,0.0,0.3152654110845504,0.0,0.3183369824792144,0.0,0.32028197497014316
1,1,0.0,10,1,0,0,1,0,0,0,0,0,0.0,0.37826457528631646,0.0,0.7440461368439495,0.0,0.3152654110845504,0.0,0.3183369824792144,0.0,0.32028197497014316
1,1,0.0,6,0,0,0,1,0,0,0,0,0,0.0,0.37826457528631646,0.0,0.7440461368439495,0.0,0.3152654110845504,0.0,0.3183369824792144,0.0,0.32028197497014316
1,1,0.0,11,0,0,0,1,0,0,0,0,0,0.0,0.37826457528631646,0.0,0.7440461368439495,0.0,0.3152654110845504,0.0,0.3183369824792144,0.0,0.32028197497014316
1,1,0.0,7,0,0,0,1,0,0,0,0,0,0.0,0.37826457528631646,0.0,0.7440461368439495,0.0,0.3152654110845504,0.0,0.3183369824792144,0.0,0.32028197497014316
1,1,0.0,9,0,0,0,1,0,0,0,0,0,0.0,0.37826457528631646,0.0,0.7440461368439495,0.0,0.3152654110845504,0.0,0.3183369824792144,0.0,0.32028197497014316
1,1,0.0,21,0,0,0,1,0,0,0,0,0,0.0,0.37826457528631646,0.0,0.7440461368439495,0.0,0.3152654110845504,0.0,0.3183369824792144,0.0,0.32028197497014316
1,1,0.0,10,0,0,0,1,0,0,0,0,0,0.0,0.37826457528631646,0.0,0.7440461368439495,0.0,0.3152654110845504,0.0,0.3183369824792144,0.0,0.32028197497014316
1,1,0.0,5,0,0,0,1,0,0,0,0,0,0.0,0.37826457528631646,0.0,0.7440461368439495,0.0,0.3152654110845504,0.0,0.3183369824792144,0.0,0.32028197497014316
1,1,0.0,2,2,0,0,1,0,0,0,0,0,0.5328618192432286,0.0,0.0,0.6801503857343358,0.0,0.2881916595486919,0.0,0.29099945649224274,0.0,0.29277742069022505
1,1,0.0,6,6,0,0,1,0,0,0,0,0,0.5328618192432286,0.0,0.0,0.6801503857343358,0.0,0.2881916595486919,0.0,0.29099945649224274,0.0,0.29277742069022505
1,1,0.0,4,4,0,0,1,0,0,0,0,0,0.5328618192432286,0.0,0.0,0.6801503857343358,0.0,0.2881916595486919,0.0,0.29099945649224274,0.0,0.29277742069022505
1,1,0.0,5,5,0,0,1,0,0,0,0,0,0.5328618192432286,0.0,0.0,0.6801503857343358,0.0,0.2881916595486919,0.0,0.29099945649224274,0.0,0.29277742069022505
1,1,0.0,7,7,0,0,1,0,0,0,0,0,0.5328618192432286,0.0,0.0,0.6801503857343358,0.0,0.2881916595486919,0.0,0.29099945649224274,0.0,0.29277742069022505
1,1,0.0,3,3,0,0,1,0,0,0,0,0,0.5328618192432286,0.0,0.0,0.6801503857343358,0.0,0.2881916595486919,0.0,0.29099945649224274,0.0,0.29277742069022505
1,1,0.0,4,4,0,0,1,0,0,0,0,0,0.5328618192432286,0.0,0.0,0.6801503857343358,0.0,0.2881916595486919,0.0,0.29099945649224274,0.0,0.29277742069022505
1,1,0.0,5,5,0,0,1,0,0,0,0,0,0.5328618192432286,0.0,0.0,0.6801503857343358,0.0,0.2881916595486919,0.0,0.29099945649224274,0.0,0.29277742069022505
1,1,0.0,4,4,0,0,1,0,0,0,0,0,0.5328618192432286,0.0,0.0,0.6801503857343358,0.0,0.2881916595486919,0.0,0.29099945649224274,0.0,0.29277742069022505
1,1,0.0,43,0,0,0,1,0,0,0,0,0,0.5328618192432286,0.0,0.0,0.6801503857343358,0.0,0.2881916595486919,0.0,0.29099945649224274,0.0,0.29277742069022505
1,1,0.0,5,5,0,0,1,0,0,0,0,0,0.5328618192432286,0.0,0.0,0.6801503857343358,0.0,0.2881916595486919,0.0,0.29099945649224274,0.0,0.29277742069022505
1,1,0.0,5,5,0,0,1,0,0,0,0,0,0.5328618192432286,0.0,0.0,0.6801503857343358,0.0,0.2881916595486919,0.0,0.29099945649224274,0.0,0.29277742069022505
1,1,0.0,3,3,0,0,1,0,0,0,0,0,0.5328618192432286,0.0,0.0,0.6801503857343358,0.0,0.2881916595486919,0.0,0.29099945649224274,0.0,0.29277742069022505
1,1,0.0,3,4,0,0,1,0,0,0,0,0,0.5328618192432286,0.0,0.0,0.6801503857343358,0.0,0.2881916595486919,0.0,0.29099945649224274,0.0,0.29277742069022505
1,1,0.0,4,4,0,0,1,0,0,0,0,0,0.5328618192432286,0.0,0.0,0.6801503857343358,0.0,0.2881916595486919,0.0,0.29099945649224274,0.0,0.29277742069022505
1,1,0.0,27,0,0,0,1,0,0,0,0,0,0.5328618192432286,0.0,0.0,0.6801503857343358,0.0,0.2881916595486919,0.0,0.29099945649224274,0.0,0.29277742069022505
1,1,0.0,3,0,0,0,1,0,0,0,0,0,0.0,0.37826457528631646,0.0,0.7440461368439495,0.0,0.3152654110845504,0.0,0.3183369824792144,0.0,0.32028197497014316
1,1,0.0,30,0,0,0,1,0,0,0,0,0,0.5328618192432286,0.0,0.0,0.6801503857343358,0.0,0.2881916595486919,0.0,0.29099945649224274,0.0,0.29277742069022505
1,1,0.0,30,0,0,0,1,0,0,0,0,0,0.0,0.37826457528631646,0.0,0.7440461368439495,0.0,0.3152654110845504,0.0,0.3183369824792144,0.0,0.32028197497014316
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,3,0.6577777777777778,11,4,0,0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,2,0.3324099722991689,13,6,0,0,1,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,3,0.653061224489796,4,3,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.3590954948452761,0.8599860163019993,0.36259409447320556,0.0,0.0
2,3,0.653061224489796,4,3,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,3,0.6390532544378698,8,5,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.0,9,2,0,0,1,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.0,3,3,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,1,0.0,2,2,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,0.0,1,1,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,0.0,3,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4,8,0.76375,13,27,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,2,0.48,5,5,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,0.45351239669421484,24,20,0,0,1,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.7268881845440985,0.0,0.0,0.0,0.0,0.393128395852433,0.0,0.396958571611253,0.0,0.3993839305343059
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,2,1,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,2,2,1,0,1,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,0.0,3,3,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,3,0.5714285714285714,5,2,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,3,0.028066998641919416,71,70,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,4,0.6171428571428572,22,13,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,5,0.4674945215485756,37,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,8,0.6752859776268276,86,113,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,13,0.8362580482262341,14,75,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,8,0.7169236542643017,153,148,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,6,0.5556711758584807,20,11,1,0,1,0,0,0,0,0,0.0,0.0,0.6513527838565346,0.0,0.0,0.0,0.758775033170137,0.0,0.0,0.0
1,4,0.75,4,4,0,0,1,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,6,0.5629354714470781,108,61,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,75,0.963439676419666,0,12615,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,7,0.5927777777777778,34,26,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,4,0.574074074074074,10,8,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,22,0.721910255673657,743,732,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,17,0.8954825422856163,138,91,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,0.0,1,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,13,0.8736738551753405,273,49,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3,40,0.9486058601134215,96,88,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,2,0.4444444444444444,5,7,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17,32,0.6251177695882069,365,30,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.304097339456312,0.7282727388149266,0.6141202048740934,0.0,0.0
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.7268881845440985,0.0,0.0,0.0,0.0,0.393128395852433,0.0,0.396958571611253,0.0,0.3993839305343059
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.7268881845440985,0.0,0.0,0.0,0.0,0.393128395852433,0.0,0.396958571611253,0.0,0.3993839305343059
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.7268881845440985,0.0,0.0,0.0,0.0,0.393128395852433,0.0,0.396958571611253,0.0,0.3993839305343059
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,14,14,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,8,8,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,2,2,0,0,1,0,0,0,0,0,0.7268881845440985,0.0,0.0,0.0,0.0,0.393128395852433,0.0,0.396958571611253,0.0,0.3993839305343059
1,1,0.0,5,5,0,0,1,0,0,0,0,0,0.7268881845440985,0.0,0.0,0.0,0.0,0.393128395852433,0.0,0.396958571611253,0.0,0.3993839305343059
1,1,0.0,18,18,0,0,1,0,0,0,0,0,0.7268881845440985,0.0,0.0,0.0,0.0,0.393128395852433,0.0,0.396958571611253,0.0,0.3993839305343059
1,1,0.0,13,13,0,0,1,0,0,0,0,0,0.7268881845440985,0.0,0.0,0.0,0.0,0.393128395852433,0.0,0.396958571611253,0.0,0.3993839305343059
1,1,0.0,3,3,0,0,1,0,0,0,0,0,0.7268881845440985,0.0,0.0,0.0,0.0,0.393128395852433,0.0,0.396958571611253,0.0,0.3993839305343059
1,1,0.0,8,7,0,0,1,0,0,0,0,0,0.7268881845440985,0.0,0.0,0.0,0.0,0.393128395852433,0.0,0.396958571611253,0.0,0.3993839305343059
1,1,0.0,57,13,0,0,1,0,0,0,0,0,0.7268881845440985,0.0,0.0,0.0,0.0,0.393128395852433,0.0,0.396958571611253,0.0,0.3993839305343059
1,1,0.0,3,3,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,21,19,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,18,18,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,34,34,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,22,21,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,1,0,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,5,0,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,20,0,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,30,0,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,5,0,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,8,9,0,0,1,0,0,0,0,0,0.7268881845440985,0.0,0.0,0.0,0.0,0.393128395852433,0.0,0.396958571611253,0.0,0.3993839305343059
1,1,0.0,2,2,0,0,1,0,0,0,0,0,0.7268881845440985,0.0,0.0,0.0,0.0,0.393128395852433,0.0,0.396958571611253,0.0,0.3993839305343059
1,1,0.0,16,0,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,4,0,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,5,0,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,6,6,0,0,1,0,0,0,0,0,0.7268881845440985,0.0,0.0,0.0,0.0,0.393128395852433,0.0,0.396958571611253,0.0,0.3993839305343059
1,1,0.0,5,0,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
