DIFF_ND,DIFF_NF,DIFF_EN,SIZE_LA,SIZE_LD,PURP_FIX,PURP_MR,SKIP_DOC,SKIP_MET,SKIP_COM,SKIP_FRM,SKIP_BLD,LABEL,CM_bot,CM_com,CM_dependabot,CM_github,CM_https,CM_maven,CM_merge,CM_pull,CM_release,CM_request
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.12154192601967935,0.5693278812258716,0.26843089751333266,0.49672982058750603,0.5344619829215045,0.0,0.0,0.0,0.23800851095956774,0.0
36,37,0.970414201183432,39,39,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.7753288177255254,0.0,0.0,0.6315577759827988,0.0
36,37,0.970414201183432,39,39,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5231314913737646,0.0,0.0,0.8522519831206384,0.0
2,2,0.48611111111111105,11,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.521716958176654,0.3258442252541214,0.7681571614424355,0.17768379707823914,0.0,0.0,0.0,0.0,0.0,0.0
2,3,0.625,3,5,0,0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,0.5,3,1,0,0,1,0,0,0,0,0,0.3375459706289329,0.5270453814249658,0.4969904669398487,0.4598389897803589,0.3710766619748423,0.0,0.0,0.0,0.1101661191886251,0.0
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.2907005168598472,0.5446808842186199,0.42801691676140263,0.49502676536320905,0.4261036493477537,0.0,0.0,0.0,0.09487699624707588,0.0
1,1,0.0,6,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.0,0,6,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,37,0.9717291255752795,39,39,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.7753288177255254,0.0,0.0,0.6315577759827988,0.0
36,37,0.9717291255752795,39,39,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5231314913737646,0.0,0.0,0.8522519831206384,0.0
3,3,0.43621399176954734,0,27,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,1,0.0,27,7,0,0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
36,37,0.9717291255752795,39,39,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.7753288177255254,0.0,0.0,0.6315577759827988,0.0
36,37,0.9717291255752795,39,39,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5231314913737646,0.0,0.0,0.8522519831206384,0.0
2,5,0.6487837647830774,222,31,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,38,0.9565082700752624,1516,95,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.2868530943405753,0.5374720305076031,0.42235211113269067,0.4884750841165638,0.4204641658210186,0.0,0.0,0.0,0.18724259763414286,0.0
1,2,0.5,2,2,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.0,1,1,0,0,1,0,0,0,1,0,0.21881521249258123,0.5466540603751577,0.3221755970826828,0.5216610662806778,0.48110317234581146,0.0,0.0,0.0,0.2142465756722836,0.0
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.3375459706289329,0.5270453814249658,0.4969904669398487,0.4598389897803589,0.3710766619748423,0.0,0.0,0.0,0.1101661191886251,0.0
4,5,0.6744582420258096,104,7,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,0.4444444444444444,26,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,0.24489795918367352,23,5,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.2907005168598472,0.5446808842186199,0.42801691676140263,0.49502676536320905,0.4261036493477537,0.0,0.0,0.0,0.09487699624707588,0.0
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.3375459706289329,0.5270453814249658,0.4969904669398487,0.4598389897803589,0.3710766619748423,0.0,0.0,0.0,0.1101661191886251,0.0
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5638711903475025,0.5884206012906515,0.0,0.5794915673871697
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.521716958176654,0.3258442252541214,0.7681571614424355,0.17768379707823914,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.0,1,1,0,0,1,0,0,0,1,0,0.2868530943405753,0.5374720305076031,0.42235211113269067,0.4884750841165638,0.4204641658210186,0.0,0.0,0.0,0.18724259763414286,0.0
0,1,0.0,1,1,0,0,1,0,0,0,0,0,0.2451224433696957,0.3827349839812522,0.3609094114225505,0.33393038738277425,0.2694720896571929,0.6874942645268592,0.0,0.0,0.08000151286581,0.0
1,2,0.5,2,2,0,0,1,0,0,0,0,0,0.2451224433696957,0.3827349839812522,0.3609094114225505,0.33393038738277425,0.2694720896571929,0.6874942645268592,0.0,0.0,0.08000151286581,0.0
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.2868530943405753,0.5374720305076031,0.42235211113269067,0.4884750841165638,0.4204641658210186,0.0,0.0,0.0,0.18724259763414286,0.0
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.521716958176654,0.3258442252541214,0.7681571614424355,0.17768379707823914,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.3375459706289329,0.5270453814249658,0.4969904669398487,0.4598389897803589,0.3710766619748423,0.0,0.0,0.0,0.1101661191886251,0.0
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.26210630777170263,0.4092536453509827,0.38591583849933986,0.35706751159324485,0.2881430745247867,0.6301104546966,0.0,0.0,0.08554459912013179,0.0
1,1,0.0,2,3,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.521716958176654,0.3258442252541214,0.7681571614424355,0.17768379707823914,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.12420914049726482,0.581821673426045,0.2743215625663359,0.5076304621381831,0.5461906496067476,0.0,0.0,0.0,0.1216157812594442,0.0
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.12420914049726482,0.581821673426045,0.2743215625663359,0.5076304621381831,0.5461906496067476,0.0,0.0,0.0,0.1216157812594442,0.0
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.15588641590157393,0.5841637419026463,0.34428227280042356,0.47781926331092084,0.5141149581984057,0.0,0.0,0.0,0.15263166769938347,0.0
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.3847478224937395,0.36044790429133333,0.8497331471575719,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.0,1,1,0,0,1,0,0,0,1,0,0.08494106509737112,0.5570344776202997,0.18759622367786052,0.5207185875040835,0.5602729638666623,0.0,0.0,0.0,0.24950274878651715,0.0
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.3847478224937395,0.36044790429133333,0.8497331471575719,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.15588641590157393,0.5841637419026463,0.34428227280042356,0.47781926331092084,0.5141149581984057,0.0,0.0,0.0,0.15263166769938347,0.0
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.12420914049726482,0.581821673426045,0.2743215625663359,0.5076304621381831,0.5461906496067476,0.0,0.0,0.0,0.1216157812594442,0.0
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.15588641590157393,0.5841637419026463,0.34428227280042356,0.47781926331092084,0.5141149581984057,0.0,0.0,0.0,0.15263166769938347,0.0
2,2,0.5,2,2,0,0,1,0,0,0,1,0,0.12154192601967935,0.5693278812258716,0.26843089751333266,0.49672982058750603,0.5344619829215045,0.0,0.0,0.0,0.23800851095956774,0.0
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.0,0.0,0.5594355880234846,0.0,0.0,0.0,0.46737807207947785,0.4877264363046916,0.0,0.48032539379218125
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.12420914049726482,0.581821673426045,0.2743215625663359,0.5076304621381831,0.5461906496067476,0.0,0.0,0.0,0.1216157812594442,0.0
4,9,0.4232965468138128,244,21,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.0,0.0,0.4778147058019323,0.0,0.0,0.5201065646926759,0.3991882547156712,0.4165678206102401,0.0,0.41024658001266434
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.3847478224937395,0.36044790429133333,0.8497331471575719,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.3847478224937395,0.36044790429133333,0.8497331471575719,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,37,0.9717291255752795,39,39,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,37,0.9709982374619452,40,39,0,0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.0,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,0.4012345679012346,197,91,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,3,0.05591836734693878,70,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,0.6666666666666667,3,3,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.12420914049726482,0.581821673426045,0.2743215625663359,0.5076304621381831,0.5461906496067476,0.0,0.0,0.0,0.1216157812594442,0.0
0,1,0.0,24,0,0,0,1,0,0,0,0,0,0.0,0.3743804256947679,0.0,0.8166029094096711,0.4393164977556213,0.0,0.0,0.0,0.0,0.0
0,1,0.0,1,1,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.0,1,3,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.12154192601967935,0.5693278812258716,0.26843089751333266,0.49672982058750603,0.5344619829215045,0.0,0.0,0.0,0.23800851095956774,0.0
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.12420914049726482,0.581821673426045,0.2743215625663359,0.5076304621381831,0.5461906496067476,0.0,0.0,0.0,0.1216157812594442,0.0
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.3847478224937395,0.36044790429133333,0.8497331471575719,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.0,0.0,0.4778147058019323,0.0,0.0,0.5201065646926759,0.3991882547156712,0.4165678206102401,0.0,0.41024658001266434
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.12420914049726482,0.581821673426045,0.2743215625663359,0.5076304621381831,0.5461906496067476,0.0,0.0,0.0,0.1216157812594442,0.0
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.12420914049726482,0.581821673426045,0.2743215625663359,0.5076304621381831,0.5461906496067476,0.0,0.0,0.0,0.1216157812594442,0.0
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.0,0.0,0.21246362445717495,0.0,0.0,0.9250759718926104,0.17750182739830286,0.18522977196889773,0.0,0.1824189884745456
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.09451296228051377,0.3541748354709023,0.20873619599786725,0.2896988409735577,0.31170469454332506,0.7952407612871774,0.0,0.0,0.0925396287332185,0.0
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.3847478224937395,0.36044790429133333,0.8497331471575719,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.0,0.0,0.4778147058019323,0.0,0.0,0.5201065646926759,0.3991882547156712,0.4165678206102401,0.0,0.41024658001266434
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.12420914049726482,0.581821673426045,0.2743215625663359,0.5076304621381831,0.5461906496067476,0.0,0.0,0.0,0.1216157812594442,0.0
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.12420914049726482,0.581821673426045,0.2743215625663359,0.5076304621381831,0.5461906496067476,0.0,0.0,0.0,0.1216157812594442,0.0
1,1,0.0,1,1,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5638711903475025,0.5884206012906515,0.0,0.5794915673871697
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,12,0.8906292195517148,317,5,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,6,0.4072,42,8,0,0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.12420914049726482,0.581821673426045,0.2743215625663359,0.5076304621381831,0.5461906496067476,0.0,0.0,0.0,0.1216157812594442,0.0
1,1,0.0,2,2,0,0,1,0,0,0,0,0,0.0,0.0,0.5594355880234846,0.0,0.0,0.0,0.46737807207947785,0.4877264363046916,0.0,0.48032539379218125
1,1,0.0,2,2,0,0,1,0,0,0,0,0,0.12154192601967935,0.5693278812258716,0.26843089751333266,0.49672982058750603,0.5344619829215045,0.0,0.0,0.0,0.23800851095956774,0.0
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.12420914049726482,0.581821673426045,0.2743215625663359,0.5076304621381831,0.5461906496067476,0.0,0.0,0.0,0.1216157812594442,0.0
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.12420914049726482,0.581821673426045,0.2743215625663359,0.5076304621381831,0.5461906496067476,0.0,0.0,0.0,0.1216157812594442,0.0
2,3,0.6399999999999999,2,3,0,0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,36,0.9722222222222222,36,36,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,37,0.9717291255752795,39,39,0,0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,0.2777777777777777,33,9,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.15588641590157393,0.5841637419026463,0.34428227280042356,0.47781926331092084,0.5141149581984057,0.0,0.0,0.0,0.15263166769938347,0.0
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.0,0.0,0.4778147058019323,0.0,0.0,0.5201065646926759,0.3991882547156712,0.4165678206102401,0.0,0.41024658001266434
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.15588641590157393,0.5841637419026463,0.34428227280042356,0.47781926331092084,0.5141149581984057,0.0,0.0,0.0,0.15263166769938347,0.0
1,1,0.0,1,1,0,0,1,0,0,0,1,0,0.3847478224937395,0.36044790429133333,0.8497331471575719,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.15588641590157393,0.5841637419026463,0.34428227280042356,0.47781926331092084,0.5141149581984057,0.0,0.0,0.0,0.15263166769938347,0.0
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.12154192601967935,0.5693278812258716,0.26843089751333266,0.49672982058750603,0.5344619829215045,0.0,0.0,0.0,0.23800851095956774,0.0
1,1,0.0,1,1,0,0,1,0,0,0,1,0,0.08494106509737112,0.5570344776202997,0.18759622367786052,0.5207185875040835,0.5602729638666623,0.0,0.0,0.0,0.24950274878651715,0.0
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.15588641590157393,0.5841637419026463,0.34428227280042356,0.47781926331092084,0.5141149581984057,0.0,0.0,0.0,0.15263166769938347,0.0
2,2,0.4444444444444444,1,2,0,0,1,0,0,0,0,0,0.0,0.34762923889246994,0.4097569769324253,0.37912645586190935,0.0,0.4460249779744596,0.34232971587741134,0.35723381634749707,0.0,0.35181294418455683
1,1,0.0,2,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.0,0,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.6748873021724443,0.7379208151057944,0.0,0.0,0.0,0.0
1,1,0.0,1,1,0,0,1,0,0,0,1,0,0.08494106509737112,0.5570344776202997,0.18759622367786052,0.5207185875040835,0.5602729638666623,0.0,0.0,0.0,0.24950274878651715,0.0
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.3847478224937395,0.36044790429133333,0.8497331471575719,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.15588641590157393,0.5841637419026463,0.34428227280042356,0.47781926331092084,0.5141149581984057,0.0,0.0,0.0,0.15263166769938347,0.0
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.12420914049726482,0.581821673426045,0.2743215625663359,0.5076304621381831,0.5461906496067476,0.0,0.0,0.0,0.1216157812594442,0.0
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.0,0.0,0.4778147058019323,0.0,0.0,0.5201065646926759,0.3991882547156712,0.4165678206102401,0.0,0.41024658001266434
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.3847478224937395,0.36044790429133333,0.8497331471575719,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.12420914049726482,0.581821673426045,0.2743215625663359,0.5076304621381831,0.5461906496067476,0.0,0.0,0.0,0.1216157812594442,0.0
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.12420914049726482,0.581821673426045,0.2743215625663359,0.5076304621381831,0.5461906496067476,0.0,0.0,0.0,0.1216157812594442,0.0
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.12420914049726482,0.581821673426045,0.2743215625663359,0.5076304621381831,0.5461906496067476,0.0,0.0,0.0,0.1216157812594442,0.0
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.15588641590157393,0.5841637419026463,0.34428227280042356,0.47781926331092084,0.5141149581984057,0.0,0.0,0.0,0.15263166769938347,0.0
1,2,0.21365960555149743,40,34,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,9,0.7144,70,30,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.0,10,9,0,0,1,0,0,0,0,0,0.0,0.0,0.5594355880234846,0.0,0.0,0.0,0.46737807207947785,0.4877264363046916,0.0,0.48032539379218125
1,1,0.0,10,9,0,0,1,0,0,0,0,0,0.12154192601967935,0.5693278812258716,0.26843089751333266,0.49672982058750603,0.5344619829215045,0.0,0.0,0.0,0.23800851095956774,0.0
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.0,0.3756753290050023,0.44281541912761824,0.0,0.0,0.48200945604818507,0.3699482501821892,0.3860547861728369,0.0,0.3801965679752113
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.15588641590157393,0.5841637419026463,0.34428227280042356,0.47781926331092084,0.5141149581984057,0.0,0.0,0.0,0.15263166769938347,0.0
12,16,0.9032434040864907,202,82,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.0,18,0,0,0,1,0,0,0,0,0,0.0,0.3550098832426306,0.8369133563223102,0.0,0.41658614572424246,0.0,0.0,0.0,0.0,0.0
1,1,0.0,18,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.0,1,1,0,0,1,0,0,0,1,0,0.08494106509737112,0.5570344776202997,0.18759622367786052,0.5207185875040835,0.5602729638666623,0.0,0.0,0.0,0.24950274878651715,0.0
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.7806156878437576,0.0,0.0,0.3524258759804631,0.3677695356753513,0.0,0.36218878842498275
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.0,0.0,0.26861813145301494,0.0,0.0,0.8771813751297997,0.2244158703733227,0.23418632419020222,0.0,0.23063264570946995
1,2,0.5,2,2,0,0,1,0,0,0,0,0,0.0,0.0,0.21246362445717495,0.0,0.0,0.9250759718926104,0.17750182739830286,0.18522977196889773,0.0,0.1824189884745456
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.0,0.0,0.5594355880234846,0.0,0.0,0.0,0.46737807207947785,0.4877264363046916,0.0,0.48032539379218125
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.0,0.0,0.4778147058019323,0.0,0.0,0.5201065646926759,0.3991882547156712,0.4165678206102401,0.0,0.41024658001266434
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.12420914049726482,0.581821673426045,0.2743215625663359,0.5076304621381831,0.5461906496067476,0.0,0.0,0.0,0.1216157812594442,0.0
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.12420914049726482,0.581821673426045,0.2743215625663359,0.5076304621381831,0.5461906496067476,0.0,0.0,0.0,0.1216157812594442,0.0
1,2,0.5,2,2,0,0,1,0,0,0,0,0,0.09451296228051377,0.3541748354709023,0.20873619599786725,0.2896988409735577,0.31170469454332506,0.7952407612871774,0.0,0.0,0.0925396287332185,0.0
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.09451296228051377,0.3541748354709023,0.20873619599786725,0.2896988409735577,0.31170469454332506,0.7952407612871774,0.0,0.0,0.0925396287332185,0.0
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.12154192601967935,0.5693278812258716,0.26843089751333266,0.49672982058750603,0.5344619829215045,0.0,0.0,0.0,0.23800851095956774,0.0
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.12420914049726482,0.581821673426045,0.2743215625663359,0.5076304621381831,0.5461906496067476,0.0,0.0,0.0,0.1216157812594442,0.0
1,1,0.0,1,1,0,0,1,0,0,0,1,0,0.06503032563886618,0.548308239822834,0.14362244575586816,0.5315450074752125,0.571921771016728,0.0,0.0,0.0,0.2546902370136256,0.0
1,1,0.0,1,1,0,0,1,0,0,0,1,0,0.12154192601967935,0.5693278812258716,0.26843089751333266,0.49672982058750603,0.5344619829215045,0.0,0.0,0.0,0.23800851095956774,0.0
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.12420914049726482,0.581821673426045,0.2743215625663359,0.5076304621381831,0.5461906496067476,0.0,0.0,0.0,0.1216157812594442,0.0
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.12420914049726482,0.581821673426045,0.2743215625663359,0.5076304621381831,0.5461906496067476,0.0,0.0,0.0,0.1216157812594442,0.0
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.0,0.0,0.4778147058019323,0.0,0.0,0.5201065646926759,0.3991882547156712,0.4165678206102401,0.0,0.41024658001266434
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.3847478224937395,0.36044790429133333,0.8497331471575719,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.0,0.0,0.4778147058019323,0.0,0.0,0.5201065646926759,0.3991882547156712,0.4165678206102401,0.0,0.41024658001266434
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.12154192601967935,0.5693278812258716,0.26843089751333266,0.49672982058750603,0.5344619829215045,0.0,0.0,0.0,0.23800851095956774,0.0
1,1,0.0,1,1,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
36,37,0.9717291255752795,39,39,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.7753288177255254,0.0,0.0,0.6315577759827988,0.0
36,37,0.9717291255752795,39,39,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5231314913737646,0.0,0.0,0.8522519831206384,0.0
1,1,0.0,218,11,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
36,37,0.9717291255752795,39,39,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.7753288177255254,0.0,0.0,0.6315577759827988,0.0
36,37,0.9717291255752795,39,39,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5231314913737646,0.0,0.0,0.8522519831206384,0.0
1,1,0.0,29,3,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.09451296228051377,0.3541748354709023,0.20873619599786725,0.2896988409735577,0.31170469454332506,0.7952407612871774,0.0,0.0,0.0925396287332185,0.0
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.15588641590157393,0.5841637419026463,0.34428227280042356,0.47781926331092084,0.5141149581984057,0.0,0.0,0.0,0.15263166769938347,0.0
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.12420914049726482,0.581821673426045,0.2743215625663359,0.5076304621381831,0.5461906496067476,0.0,0.0,0.0,0.1216157812594442,0.0
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.15588641590157393,0.5841637419026463,0.34428227280042356,0.47781926331092084,0.5141149581984057,0.0,0.0,0.0,0.15263166769938347,0.0
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.15588641590157393,0.5841637419026463,0.34428227280042356,0.47781926331092084,0.5141149581984057,0.0,0.0,0.0,0.15263166769938347,0.0
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.12420914049726482,0.581821673426045,0.2743215625663359,0.5076304621381831,0.5461906496067476,0.0,0.0,0.0,0.1216157812594442,0.0
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.12420914049726482,0.581821673426045,0.2743215625663359,0.5076304621381831,0.5461906496067476,0.0,0.0,0.0,0.1216157812594442,0.0
